starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:20:55 2025	1753129255	4	67	71	66
Mon Jul 21 21:20:55 2025	1753129255	0	71	71	70
Mon Jul 21 21:20:55 2025	1753129255	2	69	71	69
Mon Jul 21 21:20:56 2025	1753129256	0	71	71	71
Mon Jul 21 21:20:55 2025	1753129255	1	71	71	70
Mon Jul 21 21:20:56 2025	1753129256	0	71	71	68
Mon Jul 21 21:20:56 2025	1753129256	1	71	71	70
Mon Jul 21 21:20:56 2025	1753129256	0	72	72	70
Mon Jul 21 21:20:55 2025	1753129255	0	72	72	65
Mon Jul 21 21:20:56 2025	1753129256	0	72	72	71
Mon Jul 21 21:20:55 2025	1753129255	2	70	72	70
Mon Jul 21 21:20:54 2025	1753129254	2	70	72	63
Mon Jul 21 21:20:56 2025	1753129256	0	72	72	71
Mon Jul 21 21:20:56 2025	1753129256	0	72	72	71
Mon Jul 21 21:20:55 2025	1753129255	5	67	72	67
Mon Jul 21 21:20:55 2025	1753129255	3	70	73	70
Mon Jul 21 21:20:56 2025	1753129256	0	73	73	73
Mon Jul 21 21:20:56 2025	1753129256	0	73	73	60
Mon Jul 21 21:20:54 2025	1753129254	1	73	74	73
Mon Jul 21 21:20:55 2025	1753129255	0	74	74	68
Mon Jul 21 21:20:54 2025	1753129254	5	69	74	69
Mon Jul 21 21:20:56 2025	1753129256	0	74	74	70
Mon Jul 21 21:20:55 2025	1753129255	1	74	75	70
Mon Jul 21 21:20:55 2025	1753129255	1	75	76	67
Mon Jul 21 21:20:55 2025	1753129255	5	70	76	70
Mon Jul 21 21:20:55 2025	1753129255	0	76	76	75
Mon Jul 21 21:20:56 2025	1753129256	0	76	76	73
Mon Jul 21 21:20:55 2025	1753129255	1	75	76	75
Mon Jul 21 21:20:55 2025	1753129255	0	76	76	75
Mon Jul 21 21:20:54 2025	1753129254	1	76	76	23
Mon Jul 21 21:20:54 2025	1753129254	1	76	76	24
Mon Jul 21 21:20:54 2025	1753129254	1	75	77	74
Mon Jul 21 21:20:54 2025	1753129254	1	76	77	23
Mon Jul 21 21:20:55 2025	1753129255	0	77	77	76
Mon Jul 21 21:20:55 2025	1753129255	1	76	77	75
Mon Jul 21 21:20:56 2025	1753129256	0	77	77	77
Mon Jul 21 21:20:55 2025	1753129255	0	77	77	74
Mon Jul 21 21:20:55 2025	1753129255	0	77	77	25
Mon Jul 21 21:20:55 2025	1753129255	0	77	78	51
Mon Jul 21 21:20:56 2025	1753129256	0	77	78	77
Mon Jul 21 21:20:55 2025	1753129255	6	72	78	69
Mon Jul 21 21:20:55 2025	1753129255	0	78	78	51
Mon Jul 21 21:20:55 2025	1753129255	0	78	78	78
Mon Jul 21 21:20:56 2025	1753129256	0	79	79	78
Mon Jul 21 21:20:56 2025	1753129256	0	79	79	78
Mon Jul 21 21:20:55 2025	1753129255	0	79	79	27
Mon Jul 21 21:20:55 2025	1753129255	0	79	79	24
Mon Jul 21 21:20:55 2025	1753129255	0	79	79	67
Mon Jul 21 21:20:54 2025	1753129254	0	79	79	79
Mon Jul 21 21:20:54 2025	1753129254	3	77	80	74
Mon Jul 21 21:20:55 2025	1753129255	0	79	80	79
Mon Jul 21 21:20:55 2025	1753129255	0	79	80	79
Mon Jul 21 21:20:56 2025	1753129256	2	78	80	21
Mon Jul 21 21:20:55 2025	1753129255	2	78	80	76
Mon Jul 21 21:20:55 2025	1753129255	1	80	80	50
Mon Jul 21 21:20:55 2025	1753129255	1	80	81	54
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	73
Mon Jul 21 21:20:56 2025	1753129256	0	81	81	80
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	77
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	73
Mon Jul 21 21:20:56 2025	1753129256	0	81	81	81
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	79
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	79
Mon Jul 21 21:20:55 2025	1753129255	0	81	81	80
Mon Jul 21 21:20:56 2025	1753129256	0	81	81	81
Mon Jul 21 21:20:55 2025	1753129255	1	81	82	15
Mon Jul 21 21:20:56 2025	1753129256	3	79	82	78
Mon Jul 21 21:20:56 2025	1753129256	0	81	82	80
Mon Jul 21 21:20:55 2025	1753129255	0	82	82	79
Mon Jul 21 21:20:55 2025	1753129255	2	80	82	80
Mon Jul 21 21:20:56 2025	1753129256	2	80	82	79
Mon Jul 21 21:20:55 2025	1753129255	0	82	82	82
Mon Jul 21 21:20:56 2025	1753129256	3	80	83	80
Mon Jul 21 21:20:55 2025	1753129255	0	83	83	82
Mon Jul 21 21:20:55 2025	1753129255	1	82	83	81
Mon Jul 21 21:20:56 2025	1753129256	0	83	84	83
Mon Jul 21 21:20:55 2025	1753129255	0	83	84	83
Mon Jul 21 21:20:55 2025	1753129255	0	83	84	83
Mon Jul 21 21:20:55 2025	1753129255	4	80	84	80
Mon Jul 21 21:20:56 2025	1753129256	1	83	84	82
Mon Jul 21 21:20:55 2025	1753129255	0	84	84	83
Mon Jul 21 21:20:55 2025	1753129255	19	65	84	62
Mon Jul 21 21:20:55 2025	1753129255	1	84	85	83
Mon Jul 21 21:20:55 2025	1753129255	0	85	85	73
Mon Jul 21 21:20:54 2025	1753129254	0	85	85	82
Mon Jul 21 21:20:56 2025	1753129256	0	85	85	84
Mon Jul 21 21:20:55 2025	1753129255	0	85	85	85
Mon Jul 21 21:20:55 2025	1753129255	0	85	85	82
Mon Jul 21 21:20:55 2025	1753129255	0	85	85	79
Mon Jul 21 21:20:56 2025	1753129256	0	86	86	84
Mon Jul 21 21:20:55 2025	1753129255	1	85	86	85
Mon Jul 21 21:20:56 2025	1753129256	0	86	86	84
Mon Jul 21 21:20:55 2025	1753129255	0	86	86	78
Mon Jul 21 21:20:55 2025	1753129255	0	86	86	81
Mon Jul 21 21:20:55 2025	1753129255	0	86	86	78
Mon Jul 21 21:20:56 2025	1753129256	0	86	87	86
Mon Jul 21 21:20:55 2025	1753129255	0	87	87	81
Mon Jul 21 21:20:56 2025	1753129256	3	84	87	82
Mon Jul 21 21:20:55 2025	1753129255	1	86	87	75
Mon Jul 21 21:20:54 2025	1753129254	1	86	87	86
Mon Jul 21 21:20:56 2025	1753129256	0	87	87	85
Mon Jul 21 21:20:56 2025	1753129256	0	87	87	78
Mon Jul 21 21:20:55 2025	1753129255	1	86	87	86
Mon Jul 21 21:20:56 2025	1753129256	2	85	87	82
Mon Jul 21 21:20:55 2025	1753129255	0	87	87	85
Mon Jul 21 21:20:55 2025	1753129255	2	85	87	84
Mon Jul 21 21:20:56 2025	1753129256	0	88	88	82
Mon Jul 21 21:20:56 2025	1753129256	3	85	88	84
Mon Jul 21 21:20:55 2025	1753129255	1	88	88	63
Mon Jul 21 21:20:56 2025	1753129256	0	89	89	87
Mon Jul 21 21:20:55 2025	1753129255	0	88	89	87
Mon Jul 21 21:20:56 2025	1753129256	0	88	89	87
Mon Jul 21 21:20:55 2025	1753129255	2	87	89	87
Mon Jul 21 21:20:55 2025	1753129255	0	89	89	84
Mon Jul 21 21:20:55 2025	1753129255	2	87	89	86
Mon Jul 21 21:20:56 2025	1753129256	1	88	89	86
Mon Jul 21 21:20:55 2025	1753129255	0	88	89	82
Mon Jul 21 21:20:55 2025	1753129255	0	89	89	88
Mon Jul 21 21:20:56 2025	1753129256	0	89	89	89
Mon Jul 21 21:20:55 2025	1753129255	0	89	89	66
Mon Jul 21 21:20:55 2025	1753129255	0	89	89	89
Mon Jul 21 21:20:56 2025	1753129256	0	89	89	89
Mon Jul 21 21:20:55 2025	1753129255	1	89	89	88
Mon Jul 21 21:20:55 2025	1753129255	0	90	90	71
Mon Jul 21 21:20:56 2025	1753129256	0	90	90	90
Mon Jul 21 21:20:54 2025	1753129254	0	90	90	89
Mon Jul 21 21:20:55 2025	1753129255	1	90	90	14
Mon Jul 21 21:20:56 2025	1753129256	0	90	90	89
Mon Jul 21 21:20:55 2025	1753129255	0	90	90	88
Mon Jul 21 21:20:55 2025	1753129255	0	90	90	88
Mon Jul 21 21:20:54 2025	1753129254	0	91	91	89
Mon Jul 21 21:20:56 2025	1753129256	0	91	91	89
Mon Jul 21 21:20:56 2025	1753129256	0	91	91	90
Mon Jul 21 21:20:54 2025	1753129254	0	91	91	83
Mon Jul 21 21:20:54 2025	1753129254	2	89	91	88
Mon Jul 21 21:20:55 2025	1753129255	0	91	91	91
Mon Jul 21 21:20:55 2025	1753129255	0	91	91	90
Mon Jul 21 21:20:56 2025	1753129256	3	89	91	88
Mon Jul 21 21:20:56 2025	1753129256	0	91	91	91
Mon Jul 21 21:20:56 2025	1753129256	0	91	91	86
Mon Jul 21 21:20:55 2025	1753129255	2	90	92	90
Mon Jul 21 21:20:55 2025	1753129255	0	92	92	91
Mon Jul 21 21:20:55 2025	1753129255	0	92	92	70
Mon Jul 21 21:20:55 2025	1753129255	4	88	92	88
Mon Jul 21 21:20:56 2025	1753129256	0	92	92	90
Mon Jul 21 21:20:56 2025	1753129256	0	92	92	92
Mon Jul 21 21:20:56 2025	1753129256	3	89	92	88
Mon Jul 21 21:20:55 2025	1753129255	1	91	92	89
Mon Jul 21 21:20:55 2025	1753129255	1	91	93	91
Mon Jul 21 21:20:56 2025	1753129256	0	93	93	92
Mon Jul 21 21:20:56 2025	1753129256	0	93	93	92
Mon Jul 21 21:20:56 2025	1753129256	0	93	93	78
Mon Jul 21 21:20:55 2025	1753129255	0	93	93	92
Mon Jul 21 21:20:55 2025	1753129255	0	93	93	78
Mon Jul 21 21:20:56 2025	1753129256	0	93	93	91
Mon Jul 21 21:20:56 2025	1753129256	0	93	94	93
Mon Jul 21 21:20:54 2025	1753129254	1	93	94	90
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	93
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	94
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	89
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	92
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	93
Mon Jul 21 21:20:54 2025	1753129254	0	94	94	94
Mon Jul 21 21:20:56 2025	1753129256	0	94	94	94
Mon Jul 21 21:20:55 2025	1753129255	1	94	95	90
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	94
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	94
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	94
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	93
Mon Jul 21 21:20:55 2025	1753129255	0	95	95	94
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	90
Mon Jul 21 21:20:54 2025	1753129254	0	95	95	94
Mon Jul 21 21:20:56 2025	1753129256	0	95	95	94
Mon Jul 21 21:20:55 2025	1753129255	0	95	95	73
Mon Jul 21 21:20:55 2025	1753129255	0	96	96	95
Mon Jul 21 21:20:56 2025	1753129256	0	96	97	96
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	14
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	93
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	96
Mon Jul 21 21:20:56 2025	1753129256	0	97	97	96
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	96
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	19
Mon Jul 21 21:20:55 2025	1753129255	0	97	97	97
Mon Jul 21 21:20:56 2025	1753129256	0	97	97	92
Mon Jul 21 21:20:55 2025	1753129255	0	98	98	96
Mon Jul 21 21:20:55 2025	1753129255	0	98	98	96
Mon Jul 21 21:20:56 2025	1753129256	0	98	98	84
Mon Jul 21 21:20:56 2025	1753129256	0	98	98	97
Mon Jul 21 21:20:55 2025	1753129255	0	98	98	98
Mon Jul 21 21:20:55 2025	1753129255	4	95	99	86
Mon Jul 21 21:20:55 2025	1753129255	0	99	99	98
Mon Jul 21 21:20:56 2025	1753129256	0	99	99	97
Mon Jul 21 21:20:56 2025	1753129256	0	99	99	99
Mon Jul 21 21:20:55 2025	1753129255	0	99	99	92
Mon Jul 21 21:20:55 2025	1753129255	0	99	99	93
Mon Jul 21 21:20:55 2025	1753129255	0	99	99	98
Mon Jul 21 21:20:54 2025	1753129254	1	98	99	90
Mon Jul 21 21:20:56 2025	1753129256	0	99	99	99
Mon Jul 21 21:20:55 2025	1753129255	0	99	99	99
Mon Jul 21 21:20:55 2025	1753129255	0	99	100	98
Mon Jul 21 21:20:55 2025	1753129255	0	100	100	94
Mon Jul 21 21:20:56 2025	1753129256	0	100	100	97
Mon Jul 21 21:20:56 2025	1753129256	0	100	100	99
Mon Jul 21 21:20:54 2025	1753129254	1	98	100	90
Mon Jul 21 21:20:55 2025	1753129255	0	100	100	99
Mon Jul 21 21:20:56 2025	1753129256	0	100	100	100
Mon Jul 21 21:20:55 2025	1753129255	0	100	100	97
Mon Jul 21 21:20:54 2025	1753129254	4	96	100	93
Mon Jul 21 21:20:56 2025	1753129256	0	100	100	90
Mon Jul 21 21:20:56 2025	1753129256	0	100	100	99
Mon Jul 21 21:20:55 2025	1753129255	0	101	101	95
Mon Jul 21 21:20:56 2025	1753129256	0	101	101	100
Mon Jul 21 21:20:55 2025	1753129255	0	101	101	99
Mon Jul 21 21:20:55 2025	1753129255	0	101	101	97
Mon Jul 21 21:20:55 2025	1753129255	0	101	101	98
Mon Jul 21 21:20:55 2025	1753129255	0	101	101	100
Mon Jul 21 21:20:54 2025	1753129254	1	99	101	95
Mon Jul 21 21:20:54 2025	1753129254	0	100	101	22
Mon Jul 21 21:20:56 2025	1753129256	0	101	101	101
Mon Jul 21 21:20:54 2025	1753129254	1	100	101	96
Mon Jul 21 21:20:56 2025	1753129256	1	100	101	100
Mon Jul 21 21:20:54 2025	1753129254	1	100	102	90
Mon Jul 21 21:20:55 2025	1753129255	0	101	102	79
Mon Jul 21 21:20:56 2025	1753129256	0	101	102	81
Mon Jul 21 21:20:56 2025	1753129256	0	102	102	101
Mon Jul 21 21:20:56 2025	1753129256	0	102	102	101
Mon Jul 21 21:20:56 2025	1753129256	0	102	102	100
Mon Jul 21 21:20:54 2025	1753129254	3	100	102	96
Mon Jul 21 21:20:56 2025	1753129256	0	102	102	84
Mon Jul 21 21:20:55 2025	1753129255	0	102	102	101
Mon Jul 21 21:20:56 2025	1753129256	0	102	102	102
Mon Jul 21 21:20:56 2025	1753129256	2	100	103	99
Mon Jul 21 21:20:55 2025	1753129255	0	102	103	98
Mon Jul 21 21:20:55 2025	1753129255	2	101	103	20
Mon Jul 21 21:20:56 2025	1753129256	0	103	103	101
Mon Jul 21 21:20:55 2025	1753129255	2	102	104	96
Mon Jul 21 21:20:54 2025	1753129254	0	104	104	104
Mon Jul 21 21:20:55 2025	1753129255	0	104	104	103
Mon Jul 21 21:20:56 2025	1753129256	0	104	104	71
Mon Jul 21 21:20:56 2025	1753129256	0	104	105	85
Mon Jul 21 21:20:55 2025	1753129255	2	103	105	100
Mon Jul 21 21:20:55 2025	1753129255	0	105	105	104
Mon Jul 21 21:20:56 2025	1753129256	0	105	105	104
Mon Jul 21 21:20:56 2025	1753129256	0	105	105	104
Mon Jul 21 21:20:55 2025	1753129255	0	105	105	105
Mon Jul 21 21:20:56 2025	1753129256	0	105	105	105
Mon Jul 21 21:20:56 2025	1753129256	0	105	105	105
Mon Jul 21 21:20:55 2025	1753129255	0	105	105	105
Mon Jul 21 21:20:54 2025	1753129254	0	105	105	103
Mon Jul 21 21:20:55 2025	1753129255	1	104	106	102
Mon Jul 21 21:20:55 2025	1753129255	0	105	106	104
Mon Jul 21 21:20:56 2025	1753129256	0	106	106	53
Mon Jul 21 21:20:54 2025	1753129254	1	104	106	101
Mon Jul 21 21:20:54 2025	1753129254	0	106	106	103
Mon Jul 21 21:20:55 2025	1753129255	0	106	106	105
Mon Jul 21 21:20:54 2025	1753129254	0	106	106	104
Mon Jul 21 21:20:56 2025	1753129256	0	106	106	51
Mon Jul 21 21:20:56 2025	1753129256	0	106	106	101
Mon Jul 21 21:20:55 2025	1753129255	2	105	106	101
Mon Jul 21 21:20:56 2025	1753129256	0	107	107	107
Mon Jul 21 21:20:56 2025	1753129256	0	107	107	106
Mon Jul 21 21:20:56 2025	1753129256	1	106	107	104
Mon Jul 21 21:20:55 2025	1753129255	2	105	108	100
Mon Jul 21 21:20:56 2025	1753129256	0	108	108	107
Mon Jul 21 21:20:55 2025	1753129255	2	106	108	103
Mon Jul 21 21:20:55 2025	1753129255	0	108	108	107
Mon Jul 21 21:20:55 2025	1753129255	1	107	109	105
Mon Jul 21 21:20:55 2025	1753129255	0	109	109	104
Mon Jul 21 21:20:56 2025	1753129256	1	108	109	104
Mon Jul 21 21:20:55 2025	1753129255	0	109	109	107
Mon Jul 21 21:20:54 2025	1753129254	0	109	109	106
Mon Jul 21 21:20:55 2025	1753129255	0	109	110	109
Mon Jul 21 21:20:54 2025	1753129254	1	109	110	105
Mon Jul 21 21:20:56 2025	1753129256	0	110	110	109
Mon Jul 21 21:20:55 2025	1753129255	0	110	110	110
Mon Jul 21 21:20:54 2025	1753129254	0	110	110	109
Mon Jul 21 21:20:55 2025	1753129255	1	110	110	109
Mon Jul 21 21:20:55 2025	1753129255	0	111	112	60
Mon Jul 21 21:20:54 2025	1753129254	0	112	112	112
Mon Jul 21 21:20:55 2025	1753129255	0	112	112	111
Mon Jul 21 21:20:56 2025	1753129256	0	112	112	111
Mon Jul 21 21:20:56 2025	1753129256	0	112	112	97
Mon Jul 21 21:20:56 2025	1753129256	2	110	112	109
Mon Jul 21 21:20:55 2025	1753129255	0	112	112	112
Mon Jul 21 21:20:55 2025	1753129255	0	112	112	111
Mon Jul 21 21:20:55 2025	1753129255	0	112	113	112
Mon Jul 21 21:20:54 2025	1753129254	3	109	113	105
Mon Jul 21 21:20:55 2025	1753129255	1	112	113	95
Mon Jul 21 21:20:54 2025	1753129254	0	113	113	113
Mon Jul 21 21:20:56 2025	1753129256	0	114	114	113
Mon Jul 21 21:20:55 2025	1753129255	0	114	114	112
Mon Jul 21 21:20:55 2025	1753129255	0	114	114	112
Mon Jul 21 21:20:54 2025	1753129254	1	114	115	113
Mon Jul 21 21:20:55 2025	1753129255	1	114	115	22
Mon Jul 21 21:20:55 2025	1753129255	0	115	115	112
Mon Jul 21 21:20:54 2025	1753129254	0	115	115	113
Mon Jul 21 21:20:56 2025	1753129256	0	115	115	113
Mon Jul 21 21:20:56 2025	1753129256	0	115	116	112
Mon Jul 21 21:20:56 2025	1753129256	1	115	116	112
Mon Jul 21 21:20:55 2025	1753129255	0	116	116	111
Mon Jul 21 21:20:56 2025	1753129256	0	116	116	101
Mon Jul 21 21:20:55 2025	1753129255	2	114	116	84
Mon Jul 21 21:20:56 2025	1753129256	0	116	116	116
Mon Jul 21 21:20:56 2025	1753129256	0	116	117	113
Mon Jul 21 21:20:56 2025	1753129256	0	117	117	114
Mon Jul 21 21:20:55 2025	1753129255	0	117	117	115
Mon Jul 21 21:20:55 2025	1753129255	0	117	117	115
Mon Jul 21 21:20:54 2025	1753129254	0	117	117	115
Mon Jul 21 21:20:55 2025	1753129255	0	117	117	33
Mon Jul 21 21:20:56 2025	1753129256	0	117	117	115
Mon Jul 21 21:20:56 2025	1753129256	0	117	118	114
Mon Jul 21 21:20:56 2025	1753129256	0	118	118	117
Mon Jul 21 21:20:56 2025	1753129256	0	118	118	116
Mon Jul 21 21:20:54 2025	1753129254	1	117	118	114
Mon Jul 21 21:20:55 2025	1753129255	1	117	118	112
Mon Jul 21 21:20:55 2025	1753129255	0	118	118	115
Mon Jul 21 21:20:55 2025	1753129255	0	118	118	118
Mon Jul 21 21:20:55 2025	1753129255	0	118	118	113
Mon Jul 21 21:20:54 2025	1753129254	3	116	119	114
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	118
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	106
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	106
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	119
Mon Jul 21 21:20:54 2025	1753129254	3	116	119	102
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	16
Mon Jul 21 21:20:55 2025	1753129255	0	119	119	117
Mon Jul 21 21:20:56 2025	1753129256	0	119	119	97
Mon Jul 21 21:20:54 2025	1753129254	0	119	119	116
Mon Jul 21 21:20:54 2025	1753129254	0	120	120	117
Mon Jul 21 21:20:55 2025	1753129255	1	119	120	117
Mon Jul 21 21:20:56 2025	1753129256	0	120	120	41
Mon Jul 21 21:20:54 2025	1753129254	2	118	120	117
Mon Jul 21 21:20:54 2025	1753129254	0	120	121	118
Mon Jul 21 21:20:54 2025	1753129254	1	120	121	38
Mon Jul 21 21:20:56 2025	1753129256	0	121	121	117
Mon Jul 21 21:20:55 2025	1753129255	0	122	122	118
Mon Jul 21 21:20:54 2025	1753129254	3	118	122	109
Mon Jul 21 21:20:56 2025	1753129256	0	122	122	120
Mon Jul 21 21:20:55 2025	1753129255	1	121	122	121
Mon Jul 21 21:20:54 2025	1753129254	3	119	122	110
Mon Jul 21 21:20:55 2025	1753129255	1	122	123	122
Mon Jul 21 21:20:54 2025	1753129254	3	120	123	111
Mon Jul 21 21:20:55 2025	1753129255	0	123	123	121
Mon Jul 21 21:20:54 2025	1753129254	0	123	123	99
Mon Jul 21 21:20:56 2025	1753129256	0	124	124	123
Mon Jul 21 21:20:55 2025	1753129255	1	123	124	123
Mon Jul 21 21:20:56 2025	1753129256	0	124	124	124
Mon Jul 21 21:20:55 2025	1753129255	2	123	125	121
Mon Jul 21 21:20:55 2025	1753129255	0	125	125	125
Mon Jul 21 21:20:55 2025	1753129255	0	126	126	113
Mon Jul 21 21:20:54 2025	1753129254	0	126	126	28
Mon Jul 21 21:20:56 2025	1753129256	0	126	126	124
Mon Jul 21 21:20:54 2025	1753129254	0	127	127	27
Mon Jul 21 21:20:55 2025	1753129255	0	127	127	125
Mon Jul 21 21:20:56 2025	1753129256	0	127	127	118
Mon Jul 21 21:20:54 2025	1753129254	0	127	127	125
Mon Jul 21 21:20:56 2025	1753129256	0	127	128	126
Mon Jul 21 21:20:54 2025	1753129254	0	127	128	123
Mon Jul 21 21:20:54 2025	1753129254	0	128	128	127
Mon Jul 21 21:20:56 2025	1753129256	0	128	128	119
Mon Jul 21 21:20:55 2025	1753129255	0	128	128	126
Mon Jul 21 21:20:55 2025	1753129255	0	128	128	117
Mon Jul 21 21:20:55 2025	1753129255	2	126	129	125
Mon Jul 21 21:20:56 2025	1753129256	0	129	129	129
Mon Jul 21 21:20:54 2025	1753129254	1	128	129	126
Mon Jul 21 21:20:56 2025	1753129256	0	129	129	128
Mon Jul 21 21:20:55 2025	1753129255	0	129	129	129
Mon Jul 21 21:20:55 2025	1753129255	0	129	129	129
Mon Jul 21 21:20:54 2025	1753129254	3	126	129	125
Mon Jul 21 21:20:55 2025	1753129255	2	127	129	80
Mon Jul 21 21:20:55 2025	1753129255	1	128	129	127
Mon Jul 21 21:20:55 2025	1753129255	0	129	130	16
Mon Jul 21 21:20:55 2025	1753129255	0	130	130	12
Mon Jul 21 21:20:55 2025	1753129255	2	128	130	126
Mon Jul 21 21:20:55 2025	1753129255	1	129	130	128
Mon Jul 21 21:20:55 2025	1753129255	0	129	130	128
Mon Jul 21 21:20:55 2025	1753129255	0	130	130	127
Mon Jul 21 21:20:54 2025	1753129254	0	131	131	128
Mon Jul 21 21:20:54 2025	1753129254	0	131	131	129
Mon Jul 21 21:20:55 2025	1753129255	1	130	131	85
Mon Jul 21 21:20:54 2025	1753129254	0	131	131	32
Mon Jul 21 21:20:54 2025	1753129254	0	131	131	130
Mon Jul 21 21:20:55 2025	1753129255	0	132	132	131
Mon Jul 21 21:20:55 2025	1753129255	0	132	132	130
Mon Jul 21 21:20:56 2025	1753129256	0	132	132	132
Mon Jul 21 21:20:55 2025	1753129255	0	132	132	131
Mon Jul 21 21:20:55 2025	1753129255	0	132	133	131
Mon Jul 21 21:20:55 2025	1753129255	2	131	133	129
Mon Jul 21 21:20:54 2025	1753129254	1	133	133	120
Mon Jul 21 21:20:55 2025	1753129255	1	133	133	132
Mon Jul 21 21:20:56 2025	1753129256	0	133	133	133
Mon Jul 21 21:20:56 2025	1753129256	0	133	134	110
Mon Jul 21 21:20:55 2025	1753129255	0	134	134	128
Mon Jul 21 21:20:54 2025	1753129254	1	133	134	132
Mon Jul 21 21:20:55 2025	1753129255	0	134	134	132
Mon Jul 21 21:20:55 2025	1753129255	0	134	134	134
Mon Jul 21 21:20:56 2025	1753129256	2	132	135	127
Mon Jul 21 21:20:55 2025	1753129255	0	135	135	134
Mon Jul 21 21:20:54 2025	1753129254	2	133	135	127
Mon Jul 21 21:20:55 2025	1753129255	0	135	135	134
Mon Jul 21 21:20:56 2025	1753129256	0	135	135	134
Mon Jul 21 21:20:54 2025	1753129254	1	135	135	128
Mon Jul 21 21:20:55 2025	1753129255	0	135	136	134
Mon Jul 21 21:20:54 2025	1753129254	3	133	136	132
Mon Jul 21 21:20:56 2025	1753129256	0	136	136	135
Mon Jul 21 21:20:55 2025	1753129255	0	136	136	133
Mon Jul 21 21:20:55 2025	1753129255	0	136	136	135
Mon Jul 21 21:20:54 2025	1753129254	3	134	137	121
Mon Jul 21 21:20:55 2025	1753129255	0	137	137	136
Mon Jul 21 21:20:55 2025	1753129255	2	135	137	131
Mon Jul 21 21:20:55 2025	1753129255	0	137	138	134
Mon Jul 21 21:20:55 2025	1753129255	0	138	138	22
Mon Jul 21 21:20:54 2025	1753129254	0	138	138	116
Mon Jul 21 21:20:55 2025	1753129255	1	136	138	133
Mon Jul 21 21:20:54 2025	1753129254	1	137	138	135
Mon Jul 21 21:20:55 2025	1753129255	0	138	138	137
Mon Jul 21 21:20:55 2025	1753129255	0	138	138	136
Mon Jul 21 21:20:54 2025	1753129254	2	136	139	132
Mon Jul 21 21:20:56 2025	1753129256	0	139	139	138
Mon Jul 21 21:20:55 2025	1753129255	0	139	139	24
Mon Jul 21 21:20:55 2025	1753129255	0	139	139	137
Mon Jul 21 21:20:54 2025	1753129254	0	139	139	138
Mon Jul 21 21:20:56 2025	1753129256	0	139	139	139
Mon Jul 21 21:20:55 2025	1753129255	0	139	140	133
Mon Jul 21 21:20:55 2025	1753129255	0	140	140	140
Mon Jul 21 21:20:54 2025	1753129254	0	141	141	140
Mon Jul 21 21:20:55 2025	1753129255	0	141	141	134
Mon Jul 21 21:20:55 2025	1753129255	0	141	141	132
Mon Jul 21 21:20:55 2025	1753129255	0	141	141	130
Mon Jul 21 21:20:55 2025	1753129255	2	139	141	139
Mon Jul 21 21:20:56 2025	1753129256	0	141	141	138
Mon Jul 21 21:20:54 2025	1753129254	2	139	141	136
Mon Jul 21 21:20:54 2025	1753129254	0	141	141	28
Mon Jul 21 21:20:54 2025	1753129254	0	142	142	141
Mon Jul 21 21:20:55 2025	1753129255	4	139	142	137
Mon Jul 21 21:20:55 2025	1753129255	1	141	143	136
Mon Jul 21 21:20:55 2025	1753129255	0	143	143	142
Mon Jul 21 21:20:54 2025	1753129254	0	143	143	139
Mon Jul 21 21:20:55 2025	1753129255	0	144	144	141
Mon Jul 21 21:20:55 2025	1753129255	0	144	144	143
Mon Jul 21 21:20:55 2025	1753129255	0	144	144	143
Mon Jul 21 21:20:55 2025	1753129255	0	144	144	144
Mon Jul 21 21:20:55 2025	1753129255	0	144	144	119
Mon Jul 21 21:20:54 2025	1753129254	1	143	144	140
Mon Jul 21 21:20:54 2025	1753129254	0	144	145	15
Mon Jul 21 21:20:56 2025	1753129256	0	145	145	33
Mon Jul 21 21:20:54 2025	1753129254	0	145	145	144
Mon Jul 21 21:20:56 2025	1753129256	0	145	145	48
Mon Jul 21 21:20:56 2025	1753129256	2	143	145	140
Mon Jul 21 21:20:55 2025	1753129255	0	146	146	144
