starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 21 21:05:22 2025	1753128322	65	699	764	683
Mon Jul 21 21:05:22 2025	1753128322	66	698	764	680
Mon Jul 21 21:05:21 2025	1753128321	13	751	765	749
Mon Jul 21 21:05:22 2025	1753128322	0	767	767	764
Mon Jul 21 21:05:22 2025	1753128322	0	767	767	767
Mon Jul 21 21:05:22 2025	1753128322	64	705	769	689
Mon Jul 21 21:05:22 2025	1753128322	0	769	769	766
Mon Jul 21 21:05:22 2025	1753128322	153	617	771	606
Mon Jul 21 21:05:22 2025	1753128322	0	770	771	770
Mon Jul 21 21:05:22 2025	1753128322	0	772	772	772
Mon Jul 21 21:05:21 2025	1753128321	32	740	772	740
Mon Jul 21 21:05:22 2025	1753128322	0	772	772	771
Mon Jul 21 21:05:22 2025	1753128322	0	774	774	771
Mon Jul 21 21:05:22 2025	1753128322	123	652	775	648
Mon Jul 21 21:05:22 2025	1753128322	0	775	775	773
Mon Jul 21 21:05:21 2025	1753128321	33	742	775	670
Mon Jul 21 21:05:22 2025	1753128322	0	775	775	774
Mon Jul 21 21:05:22 2025	1753128322	573	203	775	174
Mon Jul 21 21:05:22 2025	1753128322	0	778	778	776
Mon Jul 21 21:05:21 2025	1753128321	19	759	778	696
Mon Jul 21 21:05:22 2025	1753128322	0	779	779	778
Mon Jul 21 21:05:22 2025	1753128322	0	779	779	777
Mon Jul 21 21:05:22 2025	1753128322	570	210	780	198
Mon Jul 21 21:05:22 2025	1753128322	0	780	780	777
Mon Jul 21 21:05:22 2025	1753128322	122	660	782	660
Mon Jul 21 21:05:22 2025	1753128322	0	781	782	781
Mon Jul 21 21:05:22 2025	1753128322	36	746	782	745
Mon Jul 21 21:05:22 2025	1753128322	0	782	782	649
Mon Jul 21 21:05:22 2025	1753128322	570	213	783	201
Mon Jul 21 21:05:21 2025	1753128321	32	751	783	689
Mon Jul 21 21:05:22 2025	1753128322	1	783	784	781
Mon Jul 21 21:05:22 2025	1753128322	570	215	785	206
Mon Jul 21 21:05:21 2025	1753128321	31	754	785	707
Mon Jul 21 21:05:22 2025	1753128322	572	213	785	208
Mon Jul 21 21:05:22 2025	1753128322	0	785	785	785
Mon Jul 21 21:05:21 2025	1753128321	31	755	786	697
Mon Jul 21 21:05:22 2025	1753128322	152	634	786	633
Mon Jul 21 21:05:21 2025	1753128321	31	755	786	694
Mon Jul 21 21:05:21 2025	1753128321	34	753	787	697
Mon Jul 21 21:05:22 2025	1753128322	573	213	787	209
Mon Jul 21 21:05:21 2025	1753128321	33	753	787	697
Mon Jul 21 21:05:22 2025	1753128322	89	698	788	684
Mon Jul 21 21:05:22 2025	1753128322	89	698	788	684
Mon Jul 21 21:05:22 2025	1753128322	65	724	789	723
Mon Jul 21 21:05:22 2025	1753128322	0	790	790	789
Mon Jul 21 21:05:21 2025	1753128321	31	760	790	694
Mon Jul 21 21:05:21 2025	1753128321	30	760	790	700
Mon Jul 21 21:05:22 2025	1753128322	0	791	791	791
Mon Jul 21 21:05:22 2025	1753128322	570	221	791	218
Mon Jul 21 21:05:21 2025	1753128321	32	760	792	757
Mon Jul 21 21:05:21 2025	1753128321	574	218	792	209
Mon Jul 21 21:05:22 2025	1753128322	212	581	793	580
Mon Jul 21 21:05:22 2025	1753128322	0	793	793	789
Mon Jul 21 21:05:21 2025	1753128321	30	765	796	702
Mon Jul 21 21:05:21 2025	1753128321	30	765	796	708
Mon Jul 21 21:05:22 2025	1753128322	99	698	797	680
Mon Jul 21 21:05:22 2025	1753128322	0	797	797	796
Mon Jul 21 21:05:22 2025	1753128322	124	673	797	673
Mon Jul 21 21:05:22 2025	1753128322	30	768	798	766
Mon Jul 21 21:05:22 2025	1753128322	0	799	799	797
Mon Jul 21 21:05:22 2025	1753128322	572	227	799	226
Mon Jul 21 21:05:22 2025	1753128322	94	707	801	689
Mon Jul 21 21:05:22 2025	1753128322	94	707	802	689
Mon Jul 21 21:05:22 2025	1753128322	121	683	803	672
Mon Jul 21 21:05:21 2025	1753128321	7	796	803	745
Mon Jul 21 21:05:22 2025	1753128322	211	593	804	572
Mon Jul 21 21:05:21 2025	1753128321	32	772	804	715
Mon Jul 21 21:05:21 2025	1753128321	33	771	804	707
Mon Jul 21 21:05:22 2025	1753128322	38	766	804	708
Mon Jul 21 21:05:21 2025	1753128321	32	773	805	710
Mon Jul 21 21:05:21 2025	1753128321	34	772	806	716
Mon Jul 21 21:05:21 2025	1753128321	14	793	807	733
Mon Jul 21 21:05:21 2025	1753128321	32	775	807	691
Mon Jul 21 21:05:21 2025	1753128321	8	801	809	751
Mon Jul 21 21:05:22 2025	1753128322	96	713	809	703
Mon Jul 21 21:05:22 2025	1753128322	90	719	809	701
Mon Jul 21 21:05:21 2025	1753128321	32	778	810	707
Mon Jul 21 21:05:21 2025	1753128321	32	778	810	706
Mon Jul 21 21:05:22 2025	1753128322	61	749	810	740
Mon Jul 21 21:05:22 2025	1753128322	36	775	810	753
Mon Jul 21 21:05:21 2025	1753128321	575	236	811	197
Mon Jul 21 21:05:22 2025	1753128322	570	241	811	228
Mon Jul 21 21:05:22 2025	1753128322	218	593	811	575
Mon Jul 21 21:05:21 2025	1753128321	32	779	811	709
Mon Jul 21 21:05:21 2025	1753128321	32	779	811	707
Mon Jul 21 21:05:21 2025	1753128321	32	779	811	707
Mon Jul 21 21:05:21 2025	1753128321	332	480	811	474
Mon Jul 21 21:05:21 2025	1753128321	32	779	811	729
Mon Jul 21 21:05:21 2025	1753128321	33	779	812	701
Mon Jul 21 21:05:21 2025	1753128321	31	781	812	702
Mon Jul 21 21:05:21 2025	1753128321	33	779	813	703
Mon Jul 21 21:05:21 2025	1753128321	33	780	813	734
Mon Jul 21 21:05:21 2025	1753128321	34	780	813	731
Mon Jul 21 21:05:21 2025	1753128321	32	782	814	714
Mon Jul 21 21:05:22 2025	1753128322	0	815	815	813
Mon Jul 21 21:05:21 2025	1753128321	33	785	817	763
Mon Jul 21 21:05:22 2025	1753128322	91	727	817	710
Mon Jul 21 21:05:21 2025	1753128321	31	787	818	711
Mon Jul 21 21:05:21 2025	1753128321	32	787	819	764
Mon Jul 21 21:05:21 2025	1753128321	31	789	820	744
Mon Jul 21 21:05:22 2025	1753128322	574	247	821	230
Mon Jul 21 21:05:22 2025	1753128322	0	821	821	820
Mon Jul 21 21:05:22 2025	1753128322	337	486	823	485
Mon Jul 21 21:05:22 2025	1753128322	152	671	823	660
Mon Jul 21 21:05:21 2025	1753128321	32	791	823	767
Mon Jul 21 21:05:22 2025	1753128322	99	725	824	724
Mon Jul 21 21:05:22 2025	1753128322	126	699	825	686
Mon Jul 21 21:05:22 2025	1753128322	0	826	826	825
Mon Jul 21 21:05:21 2025	1753128321	32	794	826	770
Mon Jul 21 21:05:22 2025	1753128322	125	702	827	692
Mon Jul 21 21:05:22 2025	1753128322	153	674	827	669
Mon Jul 21 21:05:22 2025	1753128322	572	256	828	253
Mon Jul 21 21:05:22 2025	1753128322	125	703	828	691
Mon Jul 21 21:05:21 2025	1753128321	31	800	831	784
Mon Jul 21 21:05:22 2025	1753128322	0	832	832	830
Mon Jul 21 21:05:21 2025	1753128321	33	799	832	788
Mon Jul 21 21:05:22 2025	1753128322	217	615	832	614
Mon Jul 21 21:05:22 2025	1753128322	570	262	832	258
Mon Jul 21 21:05:21 2025	1753128321	32	800	832	784
Mon Jul 21 21:05:22 2025	1753128322	125	707	833	690
Mon Jul 21 21:05:22 2025	1753128322	216	616	833	214
Mon Jul 21 21:05:21 2025	1753128321	32	802	833	525
Mon Jul 21 21:05:21 2025	1753128321	32	801	834	770
Mon Jul 21 21:05:21 2025	1753128321	31	803	834	788
Mon Jul 21 21:05:22 2025	1753128322	1	834	835	833
Mon Jul 21 21:05:21 2025	1753128321	33	802	835	789
Mon Jul 21 21:05:21 2025	1753128321	32	803	835	788
Mon Jul 21 21:05:22 2025	1753128322	0	835	835	835
Mon Jul 21 21:05:21 2025	1753128321	31	804	835	788
Mon Jul 21 21:05:21 2025	1753128321	32	803	835	788
Mon Jul 21 21:05:21 2025	1753128321	33	803	836	792
Mon Jul 21 21:05:22 2025	1753128322	574	262	836	244
Mon Jul 21 21:05:21 2025	1753128321	32	803	836	794
Mon Jul 21 21:05:22 2025	1753128322	0	836	836	835
Mon Jul 21 21:05:21 2025	1753128321	31	805	836	799
Mon Jul 21 21:05:21 2025	1753128321	31	805	836	517
Mon Jul 21 21:05:21 2025	1753128321	32	805	836	799
Mon Jul 21 21:05:21 2025	1753128321	31	805	836	796
Mon Jul 21 21:05:22 2025	1753128322	94	742	837	742
Mon Jul 21 21:05:21 2025	1753128321	32	804	837	799
Mon Jul 21 21:05:21 2025	1753128321	32	804	837	796
Mon Jul 21 21:05:22 2025	1753128322	218	619	837	619
Mon Jul 21 21:05:21 2025	1753128321	33	804	837	798
Mon Jul 21 21:05:21 2025	1753128321	32	805	837	803
Mon Jul 21 21:05:21 2025	1753128321	33	805	838	804
Mon Jul 21 21:05:21 2025	1753128321	32	806	838	791
Mon Jul 21 21:05:22 2025	1753128322	61	777	838	758
Mon Jul 21 21:05:21 2025	1753128321	32	807	839	786
Mon Jul 21 21:05:21 2025	1753128321	31	808	839	788
Mon Jul 21 21:05:21 2025	1753128321	33	806	839	802
Mon Jul 21 21:05:21 2025	1753128321	32	807	839	790
Mon Jul 21 21:05:21 2025	1753128321	32	807	839	791
Mon Jul 21 21:05:21 2025	1753128321	32	809	841	803
Mon Jul 21 21:05:22 2025	1753128322	91	750	841	734
Mon Jul 21 21:05:21 2025	1753128321	34	807	841	783
Mon Jul 21 21:05:22 2025	1753128322	211	632	842	630
Mon Jul 21 21:05:22 2025	1753128322	213	631	843	627
Mon Jul 21 21:05:22 2025	1753128322	212	631	843	630
Mon Jul 21 21:05:21 2025	1753128321	14	829	844	813
Mon Jul 21 21:05:22 2025	1753128322	0	846	846	845
Mon Jul 21 21:05:22 2025	1753128322	0	846	846	845
Mon Jul 21 21:05:21 2025	1753128321	33	813	846	807
Mon Jul 21 21:05:21 2025	1753128321	32	814	846	812
Mon Jul 21 21:05:21 2025	1753128321	32	814	846	812
Mon Jul 21 21:05:22 2025	1753128322	216	630	846	627
Mon Jul 21 21:05:21 2025	1753128321	33	814	847	812
Mon Jul 21 21:05:21 2025	1753128321	32	814	847	808
Mon Jul 21 21:05:22 2025	1753128322	571	276	847	264
Mon Jul 21 21:05:21 2025	1753128321	33	814	847	812
Mon Jul 21 21:05:21 2025	1753128321	31	816	847	792
Mon Jul 21 21:05:22 2025	1753128322	32	815	848	815
Mon Jul 21 21:05:21 2025	1753128321	33	816	848	814
Mon Jul 21 21:05:22 2025	1753128322	0	849	849	848
Mon Jul 21 21:05:21 2025	1753128321	30	820	850	793
Mon Jul 21 21:05:21 2025	1753128321	32	818	850	817
Mon Jul 21 21:05:21 2025	1753128321	33	817	850	810
Mon Jul 21 21:05:22 2025	1753128322	157	694	851	683
Mon Jul 21 21:05:22 2025	1753128322	64	787	852	379
Mon Jul 21 21:05:21 2025	1753128321	32	820	852	817
Mon Jul 21 21:05:21 2025	1753128321	32	820	852	817
Mon Jul 21 21:05:21 2025	1753128321	32	820	853	819
Mon Jul 21 21:05:22 2025	1753128322	152	701	853	701
Mon Jul 21 21:05:21 2025	1753128321	32	820	853	819
Mon Jul 21 21:05:21 2025	1753128321	32	821	854	818
Mon Jul 21 21:05:21 2025	1753128321	33	821	854	818
Mon Jul 21 21:05:22 2025	1753128322	212	643	855	178
Mon Jul 21 21:05:21 2025	1753128321	573	282	855	281
Mon Jul 21 21:05:22 2025	1753128322	90	765	855	752
Mon Jul 21 21:05:22 2025	1753128322	0	856	856	854
Mon Jul 21 21:05:22 2025	1753128322	1	857	857	856
Mon Jul 21 21:05:22 2025	1753128322	91	767	858	766
Mon Jul 21 21:05:21 2025	1753128321	33	826	859	825
Mon Jul 21 21:05:22 2025	1753128322	217	642	859	640
Mon Jul 21 21:05:22 2025	1753128322	64	795	859	794
Mon Jul 21 21:05:21 2025	1753128321	32	828	860	827
Mon Jul 21 21:05:22 2025	1753128322	35	825	860	823
Mon Jul 21 21:05:21 2025	1753128321	32	828	860	802
Mon Jul 21 21:05:21 2025	1753128321	32	828	860	825
Mon Jul 21 21:05:22 2025	1753128322	91	770	861	762
Mon Jul 21 21:05:21 2025	1753128321	32	829	861	805
Mon Jul 21 21:05:21 2025	1753128321	32	830	862	803
Mon Jul 21 21:05:22 2025	1753128322	216	646	863	646
Mon Jul 21 21:05:22 2025	1753128322	89	774	863	770
Mon Jul 21 21:05:22 2025	1753128322	157	706	863	690
Mon Jul 21 21:05:22 2025	1753128322	91	772	863	759
Mon Jul 21 21:05:22 2025	1753128322	91	773	863	760
Mon Jul 21 21:05:21 2025	1753128321	33	831	864	796
Mon Jul 21 21:05:21 2025	1753128321	33	831	864	828
Mon Jul 21 21:05:22 2025	1753128322	126	738	864	738
Mon Jul 21 21:05:21 2025	1753128321	31	833	864	821
Mon Jul 21 21:05:22 2025	1753128322	0	864	864	863
Mon Jul 21 21:05:22 2025	1753128322	570	294	864	290
Mon Jul 21 21:05:22 2025	1753128322	0	864	865	864
Mon Jul 21 21:05:21 2025	1753128321	32	833	865	832
Mon Jul 21 21:05:21 2025	1753128321	33	833	866	792
Mon Jul 21 21:05:21 2025	1753128321	33	834	866	824
Mon Jul 21 21:05:22 2025	1753128322	576	291	866	290
Mon Jul 21 21:05:22 2025	1753128322	152	715	867	712
Mon Jul 21 21:05:21 2025	1753128321	33	834	867	834
Mon Jul 21 21:05:22 2025	1753128322	91	776	867	776
Mon Jul 21 21:05:22 2025	1753128322	574	293	867	287
Mon Jul 21 21:05:22 2025	1753128322	33	835	868	834
Mon Jul 21 21:05:22 2025	1753128322	91	777	869	777
Mon Jul 21 21:05:21 2025	1753128321	329	539	869	539
Mon Jul 21 21:05:21 2025	1753128321	32	837	869	795
Mon Jul 21 21:05:21 2025	1753128321	33	836	869	819
Mon Jul 21 21:05:21 2025	1753128321	33	836	869	819
Mon Jul 21 21:05:21 2025	1753128321	573	297	870	295
Mon Jul 21 21:05:21 2025	1753128321	573	297	871	292
Mon Jul 21 21:05:22 2025	1753128322	576	295	871	293
Mon Jul 21 21:05:22 2025	1753128322	576	295	871	295
Mon Jul 21 21:05:22 2025	1753128322	91	781	872	780
Mon Jul 21 21:05:21 2025	1753128321	0	873	873	870
Mon Jul 21 21:05:21 2025	1753128321	33	840	873	830
Mon Jul 21 21:05:21 2025	1753128321	33	840	873	525
Mon Jul 21 21:05:21 2025	1753128321	573	300	873	291
Mon Jul 21 21:05:22 2025	1753128322	572	305	877	297
Mon Jul 21 21:05:21 2025	1753128321	32	845	877	799
Mon Jul 21 21:05:22 2025	1753128322	214	664	878	660
Mon Jul 21 21:05:22 2025	1753128322	91	787	878	786
Mon Jul 21 21:05:21 2025	1753128321	32	846	878	832
Mon Jul 21 21:05:21 2025	1753128321	1	877	878	877
Mon Jul 21 21:05:22 2025	1753128322	572	306	879	302
Mon Jul 21 21:05:22 2025	1753128322	0	880	880	878
Mon Jul 21 21:05:21 2025	1753128321	17	863	880	546
Mon Jul 21 21:05:22 2025	1753128322	1	881	881	879
Mon Jul 21 21:05:22 2025	1753128322	572	309	882	309
Mon Jul 21 21:05:22 2025	1753128322	0	882	882	881
Mon Jul 21 21:05:22 2025	1753128322	35	847	882	846
Mon Jul 21 21:05:22 2025	1753128322	36	846	883	845
Mon Jul 21 21:05:21 2025	1753128321	32	850	883	805
Mon Jul 21 21:05:21 2025	1753128321	33	850	883	822
Mon Jul 21 21:05:21 2025	1753128321	31	851	883	841
Mon Jul 21 21:05:22 2025	1753128322	32	852	884	850
Mon Jul 21 21:05:21 2025	1753128321	1	883	884	883
Mon Jul 21 21:05:21 2025	1753128321	32	852	884	841
Mon Jul 21 21:05:22 2025	1753128322	91	793	884	790
Mon Jul 21 21:05:21 2025	1753128321	31	854	885	527
Mon Jul 21 21:05:21 2025	1753128321	32	853	885	845
Mon Jul 21 21:05:21 2025	1753128321	32	853	885	850
Mon Jul 21 21:05:21 2025	1753128321	3	882	885	861
Mon Jul 21 21:05:22 2025	1753128322	0	885	885	847
Mon Jul 21 21:05:21 2025	1753128321	1	884	886	883
Mon Jul 21 21:05:21 2025	1753128321	0	886	886	885
Mon Jul 21 21:05:21 2025	1753128321	32	854	886	846
Mon Jul 21 21:05:21 2025	1753128321	32	854	886	846
Mon Jul 21 21:05:21 2025	1753128321	0	887	887	886
Mon Jul 21 21:05:21 2025	1753128321	32	855	887	852
Mon Jul 21 21:05:21 2025	1753128321	32	855	887	851
Mon Jul 21 21:05:22 2025	1753128322	36	851	887	850
Mon Jul 21 21:05:21 2025	1753128321	33	854	887	844
Mon Jul 21 21:05:21 2025	1753128321	33	854	887	845
Mon Jul 21 21:05:21 2025	1753128321	33	854	887	847
Mon Jul 21 21:05:21 2025	1753128321	33	854	887	849
Mon Jul 21 21:05:21 2025	1753128321	33	854	887	847
Mon Jul 21 21:05:21 2025	1753128321	33	854	888	849
Mon Jul 21 21:05:21 2025	1753128321	0	887	888	877
Mon Jul 21 21:05:21 2025	1753128321	32	856	888	852
Mon Jul 21 21:05:21 2025	1753128321	10	878	888	869
Mon Jul 21 21:05:22 2025	1753128322	0	888	889	887
Mon Jul 21 21:05:21 2025	1753128321	32	857	889	856
Mon Jul 21 21:05:22 2025	1753128322	31	858	890	857
Mon Jul 21 21:05:21 2025	1753128321	33	856	890	856
Mon Jul 21 21:05:21 2025	1753128321	2	887	890	886
Mon Jul 21 21:05:21 2025	1753128321	2	888	890	881
Mon Jul 21 21:05:21 2025	1753128321	34	857	890	855
Mon Jul 21 21:05:21 2025	1753128321	32	859	891	848
Mon Jul 21 21:05:22 2025	1753128322	572	319	891	313
Mon Jul 21 21:05:21 2025	1753128321	32	859	891	858
Mon Jul 21 21:05:22 2025	1753128322	63	828	891	826
Mon Jul 21 21:05:22 2025	1753128322	63	828	891	826
Mon Jul 21 21:05:22 2025	1753128322	95	796	891	795
Mon Jul 21 21:05:21 2025	1753128321	31	861	892	854
Mon Jul 21 21:05:21 2025	1753128321	32	860	892	850
Mon Jul 21 21:05:21 2025	1753128321	0	892	892	873
Mon Jul 21 21:05:22 2025	1753128322	35	858	893	857
Mon Jul 21 21:05:21 2025	1753128321	0	892	893	882
Mon Jul 21 21:05:21 2025	1753128321	32	861	893	854
Mon Jul 21 21:05:21 2025	1753128321	33	860	893	858
Mon Jul 21 21:05:21 2025	1753128321	31	862	893	862
Mon Jul 21 21:05:21 2025	1753128321	33	860	893	859
Mon Jul 21 21:05:21 2025	1753128321	9	884	893	873
Mon Jul 21 21:05:21 2025	1753128321	332	562	894	553
Mon Jul 21 21:05:21 2025	1753128321	573	323	896	316
Mon Jul 21 21:05:21 2025	1753128321	33	863	896	838
Mon Jul 21 21:05:21 2025	1753128321	0	896	896	895
Mon Jul 21 21:05:22 2025	1753128322	157	739	896	737
Mon Jul 21 21:05:22 2025	1753128322	126	770	896	758
Mon Jul 21 21:05:21 2025	1753128321	32	864	896	857
Mon Jul 21 21:05:22 2025	1753128322	66	831	897	830
Mon Jul 21 21:05:22 2025	1753128322	65	832	898	555
Mon Jul 21 21:05:21 2025	1753128321	32	866	898	854
Mon Jul 21 21:05:22 2025	1753128322	573	326	898	324
Mon Jul 21 21:05:22 2025	1753128322	122	778	899	777
Mon Jul 21 21:05:21 2025	1753128321	0	900	900	883
Mon Jul 21 21:05:22 2025	1753128322	66	836	902	663
Mon Jul 21 21:05:22 2025	1753128322	155	748	904	747
Mon Jul 21 21:05:21 2025	1753128321	32	872	904	830
Mon Jul 21 21:05:22 2025	1753128322	155	752	907	750
Mon Jul 21 21:05:22 2025	1753128322	94	813	907	812
Mon Jul 21 21:05:21 2025	1753128321	32	876	908	864
Mon Jul 21 21:05:22 2025	1753128322	35	873	908	871
Mon Jul 21 21:05:22 2025	1753128322	155	754	909	752
Mon Jul 21 21:05:21 2025	1753128321	0	910	910	909
Mon Jul 21 21:05:22 2025	1753128322	36	875	911	836
Mon Jul 21 21:05:22 2025	1753128322	156	757	913	756
Mon Jul 21 21:05:21 2025	1753128321	31	883	914	881
Mon Jul 21 21:05:21 2025	1753128321	332	582	914	566
Mon Jul 21 21:05:22 2025	1753128322	31	883	914	883
Mon Jul 21 21:05:21 2025	1753128321	0	915	915	914
Mon Jul 21 21:05:22 2025	1753128322	63	852	915	851
Mon Jul 21 21:05:21 2025	1753128321	12	903	915	862
Mon Jul 21 21:05:21 2025	1753128321	1	915	915	914
Mon Jul 21 21:05:22 2025	1753128322	94	822	916	821
Mon Jul 21 21:05:21 2025	1753128321	0	915	916	915
Mon Jul 21 21:05:21 2025	1753128321	33	884	917	863
Mon Jul 21 21:05:21 2025	1753128321	573	344	917	340
Mon Jul 21 21:05:21 2025	1753128321	32	885	917	884
Mon Jul 21 21:05:21 2025	1753128321	34	885	919	865
Mon Jul 21 21:05:21 2025	1753128321	32	887	919	885
Mon Jul 21 21:05:21 2025	1753128321	33	885	919	849
Mon Jul 21 21:05:21 2025	1753128321	32	890	922	884
Mon Jul 21 21:05:22 2025	1753128322	154	769	922	766
Mon Jul 21 21:05:22 2025	1753128322	67	856	923	855
Mon Jul 21 21:05:21 2025	1753128321	331	592	924	590
Mon Jul 21 21:05:21 2025	1753128321	32	892	924	885
Mon Jul 21 21:05:22 2025	1753128322	99	825	924	824
Mon Jul 21 21:05:22 2025	1753128322	60	864	924	863
Mon Jul 21 21:05:21 2025	1753128321	0	924	924	924
Mon Jul 21 21:05:22 2025	1753128322	66	858	925	857
Mon Jul 21 21:05:21 2025	1753128321	0	926	926	923
Mon Jul 21 21:05:22 2025	1753128322	152	774	926	772
Mon Jul 21 21:05:21 2025	1753128321	0	926	926	923
Mon Jul 21 21:05:21 2025	1753128321	0	926	926	926
Mon Jul 21 21:05:21 2025	1753128321	0	927	927	915
Mon Jul 21 21:05:21 2025	1753128321	11	917	928	904
Mon Jul 21 21:05:22 2025	1753128322	99	829	928	827
Mon Jul 21 21:05:22 2025	1753128322	65	863	929	862
Mon Jul 21 21:05:21 2025	1753128321	0	930	930	930
Mon Jul 21 21:05:22 2025	1753128322	31	900	931	883
Mon Jul 21 21:05:21 2025	1753128321	0	931	931	926
Mon Jul 21 21:05:21 2025	1753128321	32	899	931	898
Mon Jul 21 21:05:21 2025	1753128321	32	899	931	898
Mon Jul 21 21:05:21 2025	1753128321	32	899	932	899
Mon Jul 21 21:05:22 2025	1753128322	94	838	933	836
Mon Jul 21 21:05:21 2025	1753128321	33	900	933	899
Mon Jul 21 21:05:22 2025	1753128322	214	720	933	311
Mon Jul 21 21:05:22 2025	1753128322	35	899	934	898
Mon Jul 21 21:05:21 2025	1753128321	0	934	934	934
Mon Jul 21 21:05:22 2025	1753128322	97	838	935	837
Mon Jul 21 21:05:22 2025	1753128322	214	720	935	720
Mon Jul 21 21:05:21 2025	1753128321	32	903	935	890
Mon Jul 21 21:05:21 2025	1753128321	32	903	935	901
Mon Jul 21 21:05:21 2025	1753128321	32	904	936	893
Mon Jul 21 21:05:21 2025	1753128321	31	905	936	904
Mon Jul 21 21:05:21 2025	1753128321	12	923	936	244
Mon Jul 21 21:05:21 2025	1753128321	31	905	936	904
Mon Jul 21 21:05:21 2025	1753128321	32	904	936	893
Mon Jul 21 21:05:22 2025	1753128322	65	873	938	871
Mon Jul 21 21:05:21 2025	1753128321	32	906	938	893
Mon Jul 21 21:05:21 2025	1753128321	0	938	938	938
Mon Jul 21 21:05:21 2025	1753128321	32	906	938	885
Mon Jul 21 21:05:21 2025	1753128321	34	905	939	891
Mon Jul 21 21:05:21 2025	1753128321	31	908	939	907
Mon Jul 21 21:05:21 2025	1753128321	32	907	939	906
Mon Jul 21 21:05:21 2025	1753128321	0	940	940	928
Mon Jul 21 21:05:22 2025	1753128322	153	788	940	787
Mon Jul 21 21:05:21 2025	1753128321	33	908	940	904
Mon Jul 21 21:05:21 2025	1753128321	33	908	940	905
Mon Jul 21 21:05:22 2025	1753128322	215	726	940	691
Mon Jul 21 21:05:22 2025	1753128322	91	849	941	848
Mon Jul 21 21:05:21 2025	1753128321	0	941	941	940
Mon Jul 21 21:05:21 2025	1753128321	0	941	941	929
Mon Jul 21 21:05:21 2025	1753128321	31	910	941	901
Mon Jul 21 21:05:22 2025	1753128322	151	790	941	790
Mon Jul 21 21:05:21 2025	1753128321	31	911	942	892
Mon Jul 21 21:05:21 2025	1753128321	9	933	943	929
Mon Jul 21 21:05:21 2025	1753128321	32	910	943	910
Mon Jul 21 21:05:21 2025	1753128321	0	943	943	943
Mon Jul 21 21:05:21 2025	1753128321	32	911	944	908
Mon Jul 21 21:05:22 2025	1753128322	90	853	944	852
Mon Jul 21 21:05:21 2025	1753128321	2	943	944	942
Mon Jul 21 21:05:21 2025	1753128321	32	912	945	898
Mon Jul 21 21:05:21 2025	1753128321	9	937	945	936
Mon Jul 21 21:05:21 2025	1753128321	33	913	945	522
Mon Jul 21 21:05:21 2025	1753128321	31	915	946	914
Mon Jul 21 21:05:21 2025	1753128321	32	914	946	911
Mon Jul 21 21:05:21 2025	1753128321	12	934	946	929
Mon Jul 21 21:05:21 2025	1753128321	32	914	946	911
Mon Jul 21 21:05:21 2025	1753128321	0	946	946	872
Mon Jul 21 21:05:21 2025	1753128321	32	914	946	898
Mon Jul 21 21:05:21 2025	1753128321	32	914	946	914
Mon Jul 21 21:05:22 2025	1753128322	31	916	947	779
Mon Jul 21 21:05:21 2025	1753128321	32	916	948	915
Mon Jul 21 21:05:21 2025	1753128321	32	916	948	915
Mon Jul 21 21:05:21 2025	1753128321	331	617	948	616
Mon Jul 21 21:05:22 2025	1753128322	61	888	948	871
Mon Jul 21 21:05:21 2025	1753128321	32	917	949	916
Mon Jul 21 21:05:22 2025	1753128322	125	824	950	823
Mon Jul 21 21:05:22 2025	1753128322	65	885	950	883
Mon Jul 21 21:05:22 2025	1753128322	126	825	951	823
Mon Jul 21 21:05:22 2025	1753128322	126	825	951	822
Mon Jul 21 21:05:22 2025	1753128322	125	827	952	825
Mon Jul 21 21:05:21 2025	1753128321	2	950	952	944
Mon Jul 21 21:05:21 2025	1753128321	0	952	952	950
Mon Jul 21 21:05:22 2025	1753128322	126	826	952	825
Mon Jul 21 21:05:22 2025	1753128322	95	858	952	855
Mon Jul 21 21:05:22 2025	1753128322	124	829	953	828
Mon Jul 21 21:05:22 2025	1753128322	126	827	953	825
Mon Jul 21 21:05:22 2025	1753128322	152	801	953	799
Mon Jul 21 21:05:21 2025	1753128321	0	953	954	952
Mon Jul 21 21:05:21 2025	1753128321	33	921	955	524
Mon Jul 21 21:05:21 2025	1753128321	32	923	955	493
Mon Jul 21 21:05:21 2025	1753128321	31	924	955	526
Mon Jul 21 21:05:21 2025	1753128321	2	954	956	946
Mon Jul 21 21:05:22 2025	1753128322	90	866	957	853
Mon Jul 21 21:05:22 2025	1753128322	127	830	957	558
Mon Jul 21 21:05:21 2025	1753128321	34	925	958	916
Mon Jul 21 21:05:21 2025	1753128321	0	959	959	958
Mon Jul 21 21:05:21 2025	1753128321	31	928	959	521
Mon Jul 21 21:05:21 2025	1753128321	0	959	960	956
Mon Jul 21 21:05:21 2025	1753128321	32	928	960	517
Mon Jul 21 21:05:21 2025	1753128321	32	928	960	511
Mon Jul 21 21:05:21 2025	1753128321	32	928	960	920
Mon Jul 21 21:05:21 2025	1753128321	32	928	960	920
Mon Jul 21 21:05:21 2025	1753128321	33	928	960	517
Mon Jul 21 21:05:21 2025	1753128321	33	928	961	517
Mon Jul 21 21:05:21 2025	1753128321	31	930	961	925
Mon Jul 21 21:05:21 2025	1753128321	32	928	961	923
Mon Jul 21 21:05:21 2025	1753128321	0	961	961	960
